 	CDS_MFE_20_10nt_CDS	CDS_MFE_20_10nt_5p	CDS_MFE_20_10nt_mid	CDS_MFE_20_10nt_3p
MSMEG_5566	-2.7826	-2.2938	-2.3667	-3.72
MSMEG_5567	-2.8233	-3.485	-2.6	-2.3737
MSMEG_5568	-2.8592	-3.4808	-3.056	-2.016
MSMEG_5569	-3.0592	-2.4885	-3.5538	-3.1417
MSMEG_5570	-2.9527	-3.6408	-2.2855	-2.9311
MSMEG_5571	-2.9639	-3.0297	-2.7222	-3.1429
MSMEG_5572	-2.6345	-2.6367	-2.8621	-2.3964
MSMEG_5573	-3.074	-2.9656	-3.3364	-2.9065
MSMEG_5574	-3.1694	-2.6511	-3.6489	-3.2091
MSMEG_5575	-3.5054	-4.0548	-2.529	-3.9467
MSMEG_5576	-2.719	-2.7042	-3.1104	-2.3261
MSMEG_5577	-3.5228	-2.9452	-3.829	-3.8033
MSMEG_5578	-2.6272	-1.944	-3.198	-2.7562
MSMEG_5579	-2.9489	-2.425	-3.9188	-2.4733
MSMEG_5580	-2.32	-1.9594	-1.8656	-3.1613
MSMEG_5581	-3.1319	-3.4542	-3.04	-2.8957
MSMEG_5582	-2.55	-2.3063	-2.8533	-2.5067
MSMEG_5583	-2.9307	-3.0047	-2.7143	-3.0742
MSMEG_5584	-3.519	-3.7519	-3.7654	-3.0308
MSMEG_5585	-3.2811	-3.3111	-3.1056	-3.4353
MSMEG_5586	-2.9093	-3.0222	-2.7972	-2.9086
MSMEG_5587	-3.7	-3.9222	-3.7889	-3.35
MSMEG_5588	-2.8059	-2.0333	-3.2167	-3.24
MSMEG_5589	-3.4377	-3.922	-3.4951	-2.8825
MSMEG_5590	-2.6991	-2.0838	-3.4297	-2.5771
MSMEG_5591	-3.2695	-2.8583	-3.1457	-3.8324
MSMEG_5592	-3.0494	-3.4536	-3.1259	-2.5346
MSMEG_5593	-3.3308	-3.1879	-3.4877	-3.3188
MSMEG_5594	-3.3315	-3.2655	-3.3815	-3.3491
MSMEG_5595	-2.6681	-2.7375	-3.2	-2.0267
MSMEG_5596	-3.2667	-2.5462	-3.384	-3.925
MSMEG_5597	-3.3694	-2.719	-3.7905	-3.61
MSMEG_5599	-2.6154	-3.72	-2.925	-0.925
MSMEG_5600	-2.6583	-3.0564	-2.5947	-2.3132
MSMEG_5601	-2.0236	-1.7526	-1.7105	-2.6765
MSMEG_5602	-3.7195	-3.9714	-2.5714	-4.6846
MSMEG_5603	-2.8061	-1.8667	-2.7273	-4.02
MSMEG_5604	-3.1894	-2.787	-3.3136	-3.5
MSMEG_5605	-3.4978	-3.7723	-3.1391	-3.5778
MSMEG_5606	-3.4919	-3.1265	-3.3788	-3.9969
MSMEG_5607	-4.3708	-4.9	-3.175	-5.0571
MSMEG_5608	-3.2785	-3.5146	-2.99	-3.325
MSMEG_5609	-3.0717	-3.0431	-2.9941	-3.18
MSMEG_5610	-3.2516	-3.7562	-3.9031	-2.0581
MSMEG_5611	-2.9889	-2.6438	-3.2133	-3.1429
MSMEG_5612	-3.2203	-3.84	-2.585	-3.2368
MSMEG_5613	-4.3205	-6.2846	-3.5357	-3.1083
MSMEG_5614	-3.5167	-4.06	-3.1	-3.3609
MSMEG_5615	-3.1364	-2.4467	-3.92	-3.0357
MSMEG_5616	-2.9403	-2.4385	-2.9769	-3.424
MSMEG_5617	-3.1511	-3.5	-2.7937	-3.16
MSMEG_5618	-3.7608	-3.6314	-4.35	-3.2909
MSMEG_5619	-3.3752	-3.44	-3.4615	-3.2184
MSMEG_5620	-3.1312	-3.0308	-3.0923	-3.276
MSMEG_5621	-3.8283	-4.4161	-3.4161	-3.6467
MSMEG_5622	-3.4652	-3.1462	-3.6	-3.6595
MSMEG_5623	-2.74	-3.0718	-2.5421	-2.5974
MSMEG_5624	-3.8772	-4.5516	-3.7677	-3.2933
MSMEG_5625	-2.5891	-2.5532	-2.3852	-2.8333
MSMEG_5626	-2.7077	-3.1	-2.4875	-2.5368
MSMEG_5627	-2.3442	-2.3468	-2.263	-2.4244
MSMEG_5628	-3.4024	-3.7931	-3.5857	-2.7926
MSMEG_5629	-3.5238	-3.6241	-3.317	-3.6283
MSMEG_5630	-2.8507	-2.792	-2.876	-2.887
MSMEG_5631	-3.0863	-3.3706	-3.3115	-2.562
MSMEG_5632	-2.7831	-2.8154	-3.3269	-2.184
MSMEG_5633	-3.1769	-3.3122	-3.358	-2.85
MSMEG_5634	-2.6432	-2.5467	-2.6467	-2.7429
MSMEG_5635	-1.9111	-2.6143	-1.7333	-1.14
MSMEG_5636	-3.4232	-3.4513	-3.8722	-2.9397
MSMEG_5637	-3.4683	-3.3833	-3.4685	-3.5547
MSMEG_5638	-3.7342	-3.7263	-3.9514	-3.5194
MSMEG_5639	-3.3767	-3.204	-3.6792	-3.2542
MSMEG_5640	-3.8495	-3.6127	-3.8704	-4.0686
MSMEG_5641	-3.2383	-2.6538	-3.3789	-3.6974
MSMEG_5642	-3.6144	-3.7673	-3.998	-3.0667
MSMEG_5643	-2.9084	-3.5607	-2.5571	-2.5963
MSMEG_5644	-3.4195	-4.1343	-3.1776	-2.9394
MSMEG_5645	-3.7167	-4.628	-3.4667	-2.987
MSMEG_5646	-2.6647	-2.5333	-2.0	-3.62
MSMEG_5648	-3.3658	-4.8615	-3.4308	-1.675
MSMEG_5649	-2.8739	-3.537	-2.5407	-2.5377
MSMEG_5650	-3.3899	-3.5895	-3.3893	-3.1836
MSMEG_5651	-4.0238	-3.5286	-4.4862	-4.0407
MSMEG_5652	-3.0609	-3.1742	-3.1581	-2.8433
MSMEG_5653	-3.148	-2.182	-3.774	-3.5021
MSMEG_5654	-3.1523	-3.46	-3.0552	-2.931
MSMEG_5655	-3.0214	-3.2724	-2.8643	-2.9148
MSMEG_5656	-3.477	-3.3391	-3.9	-3.1886
MSMEG_5657	-2.8347	-3.25	-2.3938	-2.8613
MSMEG_5658	-2.9396	-2.3297	-3.5632	-2.9083
MSMEG_5659	-3.276	-3.4426	-2.5532	-3.8533
MSMEG_5660	-3.0369	-2.9215	-2.7985	-3.4
MSMEG_5661	-3.7513	-4.1109	-2.7859	-4.3667
MSMEG_5662	-3.3521	-3.3708	-3.5792	-3.0957
MSMEG_5663	-3.5366	-3.1044	-3.4	-4.1182
MSMEG_5664	-3.3194	-3.4333	-3.3769	-3.1273
MSMEG_5665	-3.0147	-3.3833	-2.925	-2.68
MSMEG_5666	-2.3667	-2.3556	-2.575	-2.1429
MSMEG_5667	-3.7419	-4.5769	-3.2865	-3.3549
MSMEG_5668	-3.1477	-3.3067	-3.6333	-2.4571
MSMEG_5669	-2.2852	-2.9703	-2.225	-1.6229
MSMEG_5670	-3.4669	-3.1592	-3.6449	-3.6021
MSMEG_5671	-4.2478	-4.4875	-5.3667	-2.8733
MSMEG_5672	-2.7162	-2.8136	-2.9279	-2.4047
MSMEG_5673	-2.7031	-2.5409	-3.2381	-2.3381
MSMEG_5674	-3.6185	-2.7773	-4.0205	-4.0786
MSMEG_5675	-3.4652	-4.0522	-2.8375	-3.5364
MSMEG_5676	-3.6788	-3.0921	-4.2632	-3.6811
MSMEG_5677	-3.6817	-2.625	-3.9476	-4.5
MSMEG_5678	-3.3658	-2.8692	-4.0615	-3.15
MSMEG_5679	-1.4968	-1.4273	-1.93	-1.14
MSMEG_5680	-2.7133	-2.6	-2.6133	-2.95
MSMEG_5681	-3.4036	-3.325	-3.1464	-3.7455
MSMEG_5682	-3.5124	-3.3697	-4.1091	-3.029
MSMEG_5683	-3.5566	-2.9692	-4.548	-3.176
MSMEG_5684	-3.2703	-2.4892	-3.9158	-3.3917
MSMEG_5685	-3.7108	-3.1179	-4.1857	-3.8333
MSMEG_5686	-4.2556	-4.54	-3.9556	-4.2375
MSMEG_5687	-3.6024	-3.0714	-3.9821	-3.7593
MSMEG_5688	-3.0628	-2.1067	-4.4143	-2.7357
MSMEG_5689	-3.45	-2.5333	-4.3778	-3.4375
MSMEG_5690	-2.7467	-3.1067	-2.4875	-2.6571
MSMEG_5691	-4.4615	-4.5	-4.5038	-4.376
MSMEG_5692	-4.4053	-6.4385	-3.8077	-2.85
MSMEG_5693	-3.7842	-4.3491	-3.3411	-3.6685
MSMEG_5694	-3.4333	-3.7412	-3.3062	-3.22
MSMEG_5695	-3.2206	-3.6676	-2.7086	-3.303
MSMEG_5696	-4.2114	-3.5067	-4.5933	-4.5571
MSMEG_5697	-2.7171	-2.2429	-4.1643	-1.6692
MSMEG_5698	-3.863	-3.9108	-3.7194	-3.96
MSMEG_5699	-3.9833	-4.4875	-5.0444	-2.0429
MSMEG_5700	-3.7918	-3.4571	-3.7531	-4.1729
MSMEG_5701	-3.5643	-4.0533	-3.0857	-3.5154
MSMEG_5702	-3.6592	-4.1353	-3.1059	-3.7467
MSMEG_5703	-3.2426	-3.0438	-4.75	-1.8467
MSMEG_5704	-2.6895	-2.4857	-2.5429	-3.18
MSMEG_5705	-3.9889	-4.0316	-4.184	-3.7473
MSMEG_5706	-3.3238	-3.6345	-3.28	-3.0519
MSMEG_5707	-3.0147	-3.9333	-1.7909	-3.2364
MSMEG_5708	-2.6689	-2.5524	-2.435	-3.025
MSMEG_5709	-2.5755	-2.4111	-2.8778	-2.4294
MSMEG_5710	-1.8327	-2.4056	-1.9588	-1.1
MSMEG_5711	-3.403	-3.7174	-3.3318	-3.1455
MSMEG_5712	-3.4043	-3.529	-3.9188	-2.7267
MSMEG_5713	-3.9894	-3.978	-4.4357	-3.5325
MSMEG_5714	-2.8725	-2.9042	-3.3609	-2.3273
MSMEG_5715	-3.1404	-3.7697	-2.8971	-2.75
MSMEG_5716	-3.1556	-4.0615	-2.3917	-2.9182
MSMEG_5717	-3.6167	-3.2467	-3.8714	-3.7692
MSMEG_5718	-2.8074	-2.5263	-3.4167	-2.4765
MSMEG_5719	-2.9275	-2.7732	-2.5375	-3.4897
MSMEG_5720	-3.0986	-3.55	-2.5658	-3.1887
MSMEG_5721	-3.538	-3.6683	-3.19	-3.7525
MSMEG_5722	-2.0611	-2.2571	-1.85	-2.04
MSMEG_5723	-3.0651	-2.44	-3.3	-3.5
MSMEG_5724	-2.7609	-2.2938	-2.9812	-3.0429
MSMEG_5725	-3.6419	-3.4769	-3.87	-3.5711
MSMEG_5726	-3.5554	-3.3439	-3.1805	-4.1718
MSMEG_5727	-3.6365	-4.025	-3.0879	-3.8194
MSMEG_5728	-3.5079	-3.0667	-3.22	-4.2621
MSMEG_5729	-3.6357	-3.6625	-3.2667	-4.0091
MSMEG_5730	-3.0083	-3.4212	-3.0792	-2.5137
MSMEG_5731	-3.6899	-3.9833	-3.713	-3.3455
MSMEG_5732	-3.0571	-3.1839	-2.6933	-3.29
MSMEG_5733	-3.9793	-3.7833	-5.0241	-3.1071
MSMEG_5734	-3.5509	-3.2694	-3.9324	-3.4371
MSMEG_5735	-3.8283	-3.9089	-3.7982	-3.7759
MSMEG_5736	-2.8977	-2.9867	-3.5133	-2.1429
MSMEG_5737	-2.9438	-2.5	-3.2667	-3.125
MSMEG_5738	-4.0059	-3.75	-3.8667	-4.48
MSMEG_5739	-3.0205	-2.8432	-2.6641	-3.5556
MSMEG_5740	-4.0	-5.1333	-3.4375	-3.1857
MSMEG_5741	-3.3841	-3.7364	-3.2571	-3.13
MSMEG_5742	-3.9566	-4.3882	-3.7455	-3.7156
MSMEG_5743	-4.0889	-4.2536	-3.8519	-4.1577
MSMEG_5744	-2.8241	-2.48	-3.3	-2.6778
MSMEG_5745	-1.985	-2.4714	-1.6714	-1.7833
MSMEG_5746	-3.5408	-3.7458	-3.275	-3.6043
MSMEG_5747	-2.9125	-3.5105	-2.8158	-2.3833
MSMEG_5748	-3.4578	-3.1455	-3.9524	-3.2905
MSMEG_5749	-2.0625	-2.8	-1.8	-1.44
MSMEG_5750	-1.4273	-2.625	-0.625	-0.9
MSMEG_5751	-2.2828	-2.16	-2.65	-2.0111
MSMEG_5752	-2.692	-1.8176	-2.9059	-3.3938
MSMEG_5753	-3.6339	-3.9526	-3.7842	-3.1389
MSMEG_5754	-2.6421	-2.6024	-3.0325	-2.2925
MSMEG_5759	-3.8183	-4.0538	-3.4711	-3.9237
MSMEG_5760	-3.9583	-3.8319	-3.6565	-4.3891
MSMEG_5761	-2.5725	-2.6857	-2.7714	-2.2083
MSMEG_5762	-3.5609	-4.2355	-3.2839	-3.15
MSMEG_5763	-2.7045	-2.9565	-2.5955	-2.55
MSMEG_5764	-3.4169	-2.76	-4.1	-3.3895
MSMEG_5765	-2.5806	-2.0538	-3.4	-2.3091
MSMEG_5766	-3.0378	-2.7231	-3.3083	-3.1083
MSMEG_5767	-3.1545	-3.3206	-2.6706	-3.4818
MSMEG_5768	-3.3069	-4.035	-3.7316	-2.1158
MSMEG_5769	-3.3	-3.96	-2.65	-3.2429
MSMEG_5770	-4.1756	-4.0562	-3.78	-4.7357
MSMEG_5771	-4.1317	-3.9	-4.2571	-4.2462
MSMEG_5772	-2.6022	-2.55	-2.36	-2.9214
MSMEG_5773	-2.804	-2.5235	-2.7091	-3.1879
MSMEG_5774	-3.4793	-3.1923	-3.9872	-3.2526
MSMEG_5775	-2.9426	-3.1425	-2.8972	-2.7831
MSMEG_5776	-3.0273	-2.9043	-3.0818	-3.1048
MSMEG_5777	-3.4118	-2.5889	-4.5294	-3.15
MSMEG_5778	-3.1299	-2.5667	-4.2156	-2.625
MSMEG_5779	-3.1429	-4.2538	-2.8538	-2.288
MSMEG_5780	-3.3087	-3.9968	-2.5806	-3.35
MSMEG_5781	-3.2657	-2.6222	-3.8629	-3.3324
MSMEG_5782	-3.3735	-3.6737	-2.9763	-3.473
MSMEG_5784	-3.3103	-2.6519	-3.3538	-3.976
MSMEG_5785	-2.8038	-3.2259	-2.863	-2.284
MSMEG_5786	-4.0087	-4.4312	-3.5067	-4.06
MSMEG_5787	-2.4611	-1.1667	-2.9	-3.4
MSMEG_5788	-4.0745	-4.8188	-4.5938	-2.7267
MSMEG_5789	-2.7108	-2.1464	-2.7071	-3.3
MSMEG_5790	-4.463	-4.0556	-5.07	-4.1625
MSMEG_5791	-2.7444	-2.775	-3.2	-2.0
MSMEG_5792	-3.4692	-3.6409	-3.5273	-3.2286
MSMEG_5793	-3.6893	-3.15	-4.2667	-3.7111
MSMEG_5794	-4.5027	-3.7615	-4.8154	-5.0091
MSMEG_5795	-3.8841	-3.6767	-4.95	-2.9643
MSMEG_5796	-3.8477	-3.2417	-4.5583	-3.74
MSMEG_5797	-3.3294	-1.8167	-4.6333	-3.58
MSMEG_5798	-3.6037	-3.6139	-4.1	-3.0686
MSMEG_5799	-3.4806	-3.4213	-3.4149	-3.6111
MSMEG_5800	-3.4752	-3.35	-3.5059	-3.574
MSMEG_5801	-3.409	-3.4822	-3.1556	-3.5932
MSMEG_5802	-3.4384	-2.972	-3.45	-3.9125
MSMEG_5803	-4.0086	-4.6667	-3.7583	-3.5636
MSMEG_5804	-4.129	-4.4583	-4.287	-3.6045
MSMEG_5805	-2.5286	-2.48	-2.54	-2.575
MSMEG_5806	-3.2636	-4.775	-1.25	-3.9333
MSMEG_5807	-3.3191	-3.5781	-2.475	-3.9433
MSMEG_5808	-3.0912	-2.9391	-3.6348	-2.6818
MSMEG_5809	-2.4854	-2.5967	-2.76	-2.0862
MSMEG_5810	-2.7114	-2.1894	-3.0681	-2.8804
MSMEG_5811	-2.7161	-1.9095	-3.1286	-3.13
MSMEG_5812	-2.9639	-4.0	-2.6893	-2.1741
MSMEG_5813	-2.9825	-2.9593	-2.7704	-3.2269
MSMEG_5814	-2.5901	-2.6519	-2.5143	-2.6077
MSMEG_5815	-3.2836	-3.0367	-4.1612	-2.6396
MSMEG_5816	-3.0754	-2.7465	-3.2976	-3.1927
MSMEG_5817	-3.4158	-4.3077	-2.4769	-3.4667
MSMEG_5818	-2.8182	-3.2683	-2.79	-2.385
MSMEG_5819	-1.881	-1.8143	-2.1933	-1.5923
MSMEG_5820	-3.0488	-3.26	-2.8714	-3.0
MSMEG_5821	-4.2846	-4.5	-4.4955	-3.8381
MSMEG_5822	-3.8728	-4.2405	-3.5643	-3.8122
MSMEG_5823	-3.4017	-3.9897	-2.8241	-3.3912
MSMEG_5824	-3.6293	-3.3805	-3.8065	-3.7027
MSMEG_5825	-3.7433	-3.4902	-4.165	-3.5769
MSMEG_5826	-3.3439	-3.9741	-3.0759	-2.9754
MSMEG_5827	-3.5686	-3.975	-4.5083	-2.1
MSMEG_5828	-3.5405	-3.5186	-3.4214	-3.6854
MSMEG_5829	-2.5718	-2.2714	-3.0324	-2.4206
MSMEG_5830	-2.4937	-3.1296	-2.3222	-1.992
MSMEG_5831	-3.4925	-4.1435	-3.0864	-3.2182
MSMEG_5832	-2.3208	-3.2667	-1.275	-2.3
MSMEG_5834	-3.2175	-2.4864	-3.3667	-3.865
MSMEG_5835	-3.778	-4.2891	-3.0491	-4.0
MSMEG_5836	-3.9732	-3.0542	-4.3833	-4.5043
MSMEG_5837	-2.5708	-2.4	-2.025	-3.3467
MSMEG_5838	-3.5278	-3.6842	-4.2778	-2.5588
MSMEG_5839	-3.4498	-3.0625	-3.6431	-3.6465
MSMEG_5840	-3.7114	-4.2667	-3.8933	-2.9214
MSMEG_5841	-2.9865	-2.4767	-3.4867	-2.9966
MSMEG_5842	-3.8774	-3.2143	-3.3619	-5.115
MSMEG_5843	-3.0312	-3.1727	-2.6318	-3.315
MSMEG_5844	-3.3787	-3.4067	-3.92	-2.7897
MSMEG_5845	-3.2118	-3.1161	-3.4125	-3.0967
MSMEG_5846	-3.3558	-4.0195	-3.3225	-2.6923
MSMEG_5847	-3.4156	-3.2771	-3.5723	-3.4
MSMEG_5848	-3.207	-3.1458	-3.3191	-3.1574
MSMEG_5849	-3.4241	-3.4667	-3.6719	-3.1286
MSMEG_5850	-3.5597	-4.0857	-2.7476	-3.86
MSMEG_5851	-4.0472	-3.69	-4.44	-4.0103
MSMEG_5852	-3.9706	-4.2744	-3.319	-4.3195
MSMEG_5853	-2.813	-2.8024	-2.8927	-2.7425
MSMEG_5854	-3.15	-3.5476	-2.8381	-3.06
MSMEG_5855	-3.0066	-2.5585	-2.6683	-3.8125
MSMEG_5856	-2.68	-2.65	-2.8	-2.5857
MSMEG_5857	-3.0847	-3.5138	-3.1786	-2.5464
MSMEG_5858	-3.0092	-3.2077	-3.096	-2.716
MSMEG_5859	-3.339	-3.4694	-3.149	-3.4
MSMEG_5860	-3.6915	-4.57	-3.22	-3.2632
MSMEG_5861	-2.9192	-2.575	-2.9439	-3.2462
MSMEG_5862	-3.5183	-3.7393	-3.1179	-3.7115
MSMEG_5863	-2.7096	-2.8457	-2.3378	-2.9477
MSMEG_5864	-2.455	-1.8857	-4.4571	-0.7833
MSMEG_5865	-2.7911	-2.4267	-2.7875	-3.1857
MSMEG_5866	-3.1777	-3.2579	-3.5553	-2.6944
MSMEG_5867	-3.0628	-3.4667	-3.22	-2.4154
MSMEG_5868	-3.0967	-3.2545	-2.14	-3.9667
MSMEG_5869	-3.7183	-4.1214	-3.7679	-3.2308
MSMEG_5870	-3.6021	-3.3313	-3.2958	-4.2043
MSMEG_5871	-2.2098	-2.1786	-2.2929	-2.1538
MSMEG_5872	-3.2014	-3.6417	-3.4542	-2.4783
MSMEG_5873	-3.2247	-2.8714	-4.4333	-2.35
MSMEG_5875	-2.6294	-2.2833	-4.05	-1.34
MSMEG_5876	-3.297	-2.3083	-4.0091	-3.7
MSMEG_5877	-3.0885	-3.1395	-3.4658	-2.6486
MSMEG_5878	-3.8609	-3.9833	-4.287	-3.2818
MSMEG_5879	-3.7231	-3.3818	-4.4227	-3.3476
MSMEG_5880	-3.4889	-3.9468	-3.0269	-3.4872
MSMEG_5881	-3.7859	-3.1583	-3.9583	-4.2609
MSMEG_5882	-3.6568	-2.9233	-4.4133	-3.6321
MSMEG_5883	-3.3039	-4.2059	-3.6111	-2.0
MSMEG_5884	-3.7404	-3.88	-3.89	-3.4414
MSMEG_5885	-3.7108	-3.9536	-2.9893	-4.2074
MSMEG_5886	-3.516	-4.1	-3.1375	-3.2967
MSMEG_5887	-2.8568	-3.3308	-2.3	-2.9
MSMEG_5888	-3.7121	-4.0909	-4.3583	-2.52
MSMEG_5889	-3.4211	-3.3154	-3.4846	-3.4667
MSMEG_5890	-3.3562	-2.6333	-4.54	-3.04
MSMEG_5891	-2.5179	-3.4111	-2.52	-1.5971
MSMEG_5892	-3.698	-3.6941	-3.65	-3.75
MSMEG_5893	-3.275	-4.2824	-2.45	-3.0133
MSMEG_5894	-3.3095	-4.1762	-2.3636	-3.44
MSMEG_5895	-3.4899	-3.0298	-3.1929	-4.2554
MSMEG_5896	-2.8842	-3.1615	-3.0026	-2.4703
MSMEG_5897	-3.0199	-3.2478	-2.6178	-3.1889
MSMEG_5898	-3.2429	-2.8167	-3.8457	-3.0735
MSMEG_5899	-3.2282	-3.3743	-3.6176	-2.6882
MSMEG_5900	-2.8925	-2.9925	-2.5585	-3.141
MSMEG_5901	-3.2651	-3.3034	-3.8483	-2.6214
MSMEG_5902	-3.2908	-2.2385	-3.388	-4.288
MSMEG_5903	-3.8189	-4.5469	-4.425	-2.4419
MSMEG_5904	-2.4263	-1.7857	-3.3167	-2.2833
MSMEG_5905	-2.5778	-3.475	-2.6	-0.75
MSMEG_5906	-3.1838	-3.2	-2.8846	-3.4737
MSMEG_5907	-3.7624	-3.5162	-3.9568	-3.8171
MSMEG_5908	-3.5253	-3.7654	-3.4863	-3.3196
MSMEG_5909	-3.8224	-3.4636	-3.9424	-4.0688
MSMEG_5910	-4.1308	-4.1286	-3.5077	-4.8083
MSMEG_5911	-3.6233	-3.228	-3.4333	-4.225
MSMEG_5912	-3.0968	-3.5865	-2.85	-2.849
MSMEG_5913	-3.3804	-3.5447	-4.0946	-2.4973
MSMEG_5914	-2.7909	-2.7054	-2.7291	-2.9426
MSMEG_5915	-2.8025	-2.4037	-3.3889	-2.6077
MSMEG_5916	-3.8	-5.42	-3.5222	-2.2778
MSMEG_5917	-3.1631	-2.8448	-3.6536	-2.9963
MSMEG_5918	-3.2017	-3.5293	-2.865	-3.2026
MSMEG_5919	-3.1986	-3.0708	-3.1458	-3.387
MSMEG_5920	-3.6233	-3.5514	-3.8853	-3.4353
MSMEG_5921	-3.2144	-3.57	-3.4677	-2.5759
MSMEG_5922	-3.324	-2.6029	-3.6914	-3.6882
MSMEG_5923	-3.7829	-3.7875	-4.0	-3.5553
MSMEG_5924	-3.3619	-3.9238	-2.5818	-3.63
MSMEG_5925	-2.7235	-3.1513	-2.3447	-2.6632
MSMEG_5926	-3.0027	-3.372	-2.952	-2.6776
MSMEG_5927	-3.6553	-3.45	-3.5562	-3.98
MSMEG_5928	-2.694	-2.7391	-2.5696	-2.781
MSMEG_5929	-2.8607	-2.6167	-3.1233	-2.8414
MSMEG_5930	-3.0259	-2.9447	-3.3	-2.8222
MSMEG_5931	-2.7423	-3.5731	-2.4593	-2.184
MSMEG_5932	-2.967	-2.6263	-3.6737	-2.5806
MSMEG_5933	-3.69	-3.7581	-3.7667	-3.5379
MSMEG_5934	-2.9939	-4.2727	-2.2917	-2.43
MSMEG_5935	-3.5179	-3.7829	-3.2362	-3.5309
MSMEG_5936	-2.4842	-1.9462	-2.7385	-2.7917
MSMEG_5937	-2.8375	-2.4914	-3.4514	-2.5618
MSMEG_5938	-3.2328	-3.2286	-3.965	-2.505
MSMEG_5939	-2.7271	-2.6758	-2.9844	-2.5161
MSMEG_5940	-3.0218	-2.9519	-3.0962	-3.02
MSMEG_5941	-3.0853	-2.7228	-3.7263	-2.8018
MSMEG_5942	-3.0901	-3.1182	-3.0632	-3.0885
MSMEG_5943	-2.8407	-2.5034	-3.0724	-2.95
MSMEG_5944	-3.1131	-3.1722	-2.7453	-3.4208
MSMEG_5945	-2.593	-3.04	-2.3316	-2.3722
MSMEG_5946	-2.8359	-2.6136	-3.0727	-2.8209
MSMEG_5947	-2.6255	-2.1	-2.3882	-3.4688
MSMEG_5948	-2.8956	-2.9419	-2.5	-3.2552
MSMEG_5949	-2.7841	-2.5105	-3.1895	-2.6486
MSMEG_5950	-3.1685	-3.4684	-2.7611	-3.2647
MSMEG_5951	-2.8411	-3.0184	-2.6973	-2.8027
MSMEG_5952	-2.9046	-2.8682	-3.85	-1.9524
MSMEG_5953	-2.3213	-2.336	-3.0077	-1.5625
MSMEG_5954	-2.4905	-2.6818	-2.1333	-2.655
MSMEG_5955	-2.8364	-2.713	-1.9909	-3.8571
MSMEG_5956	-2.2619	-2.4667	-1.2469	-3.0656
MSMEG_5957	-2.6262	-2.9469	-2.2542	-2.6708
MSMEG_5958	-2.7135	-2.868	-2.552	-2.7208
MSMEG_5959	-2.5415	-3.0667	-2.12	-2.4229
MSMEG_5960	-2.3833	-2.2326	-2.1905	-2.739
MSMEG_5961	-2.9596	-3.5	-2.4	-2.9613
MSMEG_5962	-2.8329	-2.3077	-2.6846	-3.5625
MSMEG_5963	-2.4918	-2.6129	-2.6357	-2.2191
MSMEG_5964	-2.6477	-2.6488	-2.0791	-3.2286
MSMEG_5965	-2.1608	-1.7745	-2.6288	-2.068
MSMEG_5966	-2.9656	-2.5273	-3.1182	-3.28
MSMEG_5967	-3.143	-3.6232	-2.8091	-2.9852
MSMEG_5968	-2.6588	-3.0157	-2.4769	-2.484
MSMEG_5969	-2.3479	-2.3902	-2.1075	-2.545
MSMEG_5970	-2.554	-2.5022	-2.2609	-2.9067
MSMEG_5971	-2.6255	-2.9562	-2.4312	-2.48
MSMEG_5972	-2.5739	-2.2957	-2.6625	-2.7682
MSMEG_5973	-2.3652	-1.6875	-3.8	-1.5
MSMEG_5974	-1.52	-1.5	-1.8	-1.2
MSMEG_5975	-3.0187	-2.7139	-2.8528	-3.5029
MSMEG_5976	-2.6333	-2.6143	-2.4088	-2.8848
MSMEG_5977	-3.2491	-3.4947	-2.8222	-3.4167
MSMEG_5978	-2.6742	-2.7652	-2.8773	-2.3619
MSMEG_5979	-2.415	-2.4667	-1.8444	-2.9538
MSMEG_5980	-2.1032	-2.3405	-2.2429	-1.7171
MSMEG_5981	-2.5825	-2.3486	-2.5029	-2.9029
MSMEG_5982	-2.8169	-2.7978	-2.7356	-2.9178
MSMEG_5983	-2.8678	-2.0467	-3.5759	-3.0143
MSMEG_5984	-2.7832	-2.4077	-2.8038	-3.1451
MSMEG_5985	-2.9284	-3.0812	-3.4031	-2.2806
MSMEG_5986	-2.9955	-2.7817	-3.565	-2.6276
MSMEG_5987	-2.6516	-2.9194	-2.5516	-2.4724
MSMEG_5988	-3.3037	-2.4	-3.8704	-3.6885
MSMEG_5989	-3.3636	-3.2568	-3.0649	-3.7806
MSMEG_5990	-3.3922	-4.1282	-2.5513	-3.5
MSMEG_5991	-2.6537	-3.1429	-2.7714	-2.0
MSMEG_5992	-2.8917	-3.3333	-2.4719	-2.8548
MSMEG_5993	-2.8362	-2.9974	-2.5231	-2.9921
MSMEG_5994	-3.792	-4.3912	-4.3697	-2.597
MSMEG_5995	-2.5719	-3.0023	-2.107	-2.6071
MSMEG_5996	-3.4897	-3.1436	-3.7256	-3.6026
MSMEG_5997	-3.2211	-3.8538	-3.6846	-2.0333
MSMEG_5998	-2.1447	-1.2375	-3.1438	-2.0467
MSMEG_5999	-3.5567	-4.471	-2.8267	-3.3345
MSMEG_6000	-3.1936	-2.9154	-3.0296	-3.66
MSMEG_6001	-3.1947	-2.8115	-3.504	-3.2875
MSMEG_6002	-2.7568	-2.8667	-2.5667	-2.8429
MSMEG_6003	-3.3041	-3.448	-3.264	-3.1958
MSMEG_6004	-3.2626	-3.2111	-3.7667	-2.7971
MSMEG_6005	-3.4788	-4.1333	-3.6278	-2.575
MSMEG_6006	-3.6392	-3.632	-3.968	-3.3042
