gene	ratio_5pTo3p	coverageRatio_5pTo3p_log2	HalfLife_5p300nt_logPhase	HalfLife_entireGene_logPhase	CDS_length	halfLifeRatio_5pVScds	halfLifeRatio_5pVScds_log2	HalfLife_entireGene_logPhase_log2	coverageRatio_5pTo3p_log2_subset
MSMEG_3084	1.14594588624835	0.196538918890265	3.166990906	2.46	1023	1.28739467723577	0.364454409115279	1.29865831556452	logPhase_G3
MSMEG_3085	1.38106978720252	0.465786222642424	2.452676483	1.83	1227	1.34026037322404	0.42251330118224	0.871843648509318	logPhase_G3
MSMEG_3097	1.2653699336089	0.339559221568636	0.425037545	0.82	2802	0.518338469512195	-0.948033624732364	-0.286304185156641	logPhase_G3
MSMEG_3098	1.00387408428492	0.00557832370112833	1.667083438	1.69	372	0.986439904142012	-0.0196969330791376	0.75702324650746	logPhase_G3
MSMEG_3100	1.25697866597268	0.329960163874084	1.857659084	1.92	912	0.967530772916667	-0.0476205470894967	0.941106310946431	logPhase_G3
MSMEG_3101	0.869330234999036	-0.202023772976734	1.777691245	2.04	1551	0.871417276960784	-0.198564378078447	1.02856915219677	logPhase_G3
MSMEG_3102	0.925420440244803	-0.111819130073046	1.388360908	1.5	1116	0.925573938666667	-0.1115798517532	0.584962500721156	logPhase_G3
MSMEG_3105	1.0992474785792	0.136516223343874	0.538203477	0.55	927	0.978551776363636	-0.0312799072679345	-0.862496476250065	logPhase_G3
MSMEG_3106	0.734131296252039	-0.445889988886758	2.891335356	2.04	981	1.41732125294118	0.503166799537233	1.02856915219677	logPhase_G3
MSMEG_3107	1.02584444283463	0.0368119799063478	0.937259409	1.51	960	0.620701595364238	-0.68802824086273	0.594548549550354	logPhase_G3
MSMEG_3111	0.71962880192877	-0.474675165707277	1.200936731	1.43	1329	0.839815895804196	-0.251854999521231	0.516015147003665	logPhase_G3
MSMEG_3118	1.20676397908505	0.271143538976311	0.795597693	1.06	786	0.750563861320755	-0.413953266890662	0.0840642647884746	logPhase_G3
MSMEG_3127	0.938115195752029	-0.0921630056904412	1.497611844	1.5	342	0.998407896	-0.00229875095663498	0.584962500721156	logPhase_G3
MSMEG_3138	0.940998395806575	-0.0877358314063156	1.130801415	1.1	375	1.02800128636364	0.0398420698131896	0.137503523749935	logPhase_G3
MSMEG_3140	1.11830923083332	0.161319172173491	0.812886968	0.74	1629	1.0984959027027	0.135529488640101	-0.434402824145775	logPhase_G3
MSMEG_3143	0.716083713419763	-0.481799839973499	2.016806723	1.51	2832	1.33563359139073	0.417524282972636	0.594548549550354	logPhase_G3
MSMEG_3146	1.10250137592674	0.140780456273903	0.740582698	0.65	690	1.13935799692308	0.18822112653294	-0.62148837674627	logPhase_G3
MSMEG_3151	1.07286313899482	0.101466048800104	1.561608233	1.44	618	1.08445016180556	0.116963752440215	0.526068811667588	logPhase_G3
MSMEG_3156	1.046974438205	0.0662262194176604	0.994054607	0.99	324	1.00409556262626	0.00589658120717474	-0.0144995696951151	logPhase_G3
MSMEG_3157	0.856185123257363	-0.224005326847612	0.551364167	0.74	738	0.745086712162162	-0.424519760686231	-0.434402824145775	logPhase_G3
MSMEG_3158	0.964327490571271	-0.052404918569498	1.759995307	1.19	1872	1.47898765294118	0.564610008410687	0.250961573533219	logPhase_G3
MSMEG_3160	1.36913766121954	0.453267511003444	1.902341919	1.99	978	0.955950713065327	-0.0649918572767835	0.992768430768924	logPhase_G3
MSMEG_3164	1.04151637950271	0.0586855282326328	0.413992962	0.4	363	1.034982405	0.0496062417004337	-1.32192809488736	logPhase_G3
MSMEG_3168	1.27462119467934	0.35006855551007	1.087271673	0.91	594	1.19480403626374	0.256774016453876	-0.136061549576028	logPhase_G3
MSMEG_3175	0.893283005791491	-0.162810779150434	1.420051122	1.24	930	1.14520251774194	0.195602747236327	0.31034012061215	logPhase_G3
MSMEG_3176	1.17257067067539	0.229674876395586	0.744738951	0.62	915	1.20119185645161	0.264466599207918	-0.689659879387849	logPhase_G3
MSMEG_3178	0.747237855059106	-0.420360551078188	0.608933048	0.64	3555	0.9514578875	-0.071788292134192	-0.643856189774725	logPhase_G3
MSMEG_3184	0.941124997397555	-0.0875417447822289	1.418628963	1.27	1752	1.11703067952756	0.15966881034624	0.344828496997441	logPhase_G3
MSMEG_3197	0.93101935066355	-0.103116941264174	0.577056244	0.57	1332	1.0123793754386	0.0177500217517281	-0.810966175609983	logPhase_G3
MSMEG_3204	1.05080429000747	0.0714939955345761	0.85274963	0.85	369	1.00323485882353	0.00465938261674134	-0.234465253637023	logPhase_G3
MSMEG_3207	1.16546731971549	0.220908551145959	0.693705776	0.68	621	1.02015555294118	0.0287891505757596	-0.556393348524385	logPhase_G3
MSMEG_3210	0.951863743595354	-0.0711730239888722	1.708407398	1.53	831	1.11660614248366	0.159120397561094	0.613531652917927	logPhase_G3
MSMEG_3211	1.09367100231941	0.129178812439333	1.968993048	2.23	786	0.882956523766816	-0.179585692676368	1.15704371014558	logPhase_G3
MSMEG_3212	0.967003035048176	-0.0484076771169105	2.124533045	2.12	348	1.00213822877358	0.00308151872474613	1.08406426478847	logPhase_G3
MSMEG_3217	1.14790211837085	0.198999628632562	1.14955742	0.95	1575	1.21006044210526	0.275079111423584	-0.0740005814437769	logPhase_G3
MSMEG_3221	0.78123771401869	-0.356166498306787	0.802810602	0.87	789	0.922770806896552	-0.115955731754824	-0.200912693925996	logPhase_G3
MSMEG_3223	1.02249402184294	0.0320924082694624	1.372448104	1.39	390	0.987372736690648	-0.0183332849149172	0.475084882948783	logPhase_G3
MSMEG_3224	1.10234069305523	0.140570176920509	1.67895569	1.62	414	1.03639240123457	0.0515703429179908	0.6959938131099	logPhase_G3
MSMEG_3227	1.05939463641265	0.0832401095753246	1.838855006	2.32	1419	0.79260991637931	-0.335317077844195	1.21412480535285	logPhase_G3
MSMEG_3234	1.21096386728714	0.276155818571998	0.591780173	0.68	576	0.870264960294117	-0.200473385068976	-0.556393348524385	logPhase_G3
MSMEG_3240	1.3175612027198	0.397869978795734	1.746332701	1.58	660	1.10527386139241	0.144403880495008	0.659924558402378	logPhase_G3
MSMEG_3246	0.791680288658398	-0.337010163432295	0.663915107	0.65	627	1.02140785692308	0.0305590617744441	-0.62148837674627	logPhase_G3
MSMEG_3252	1.11066356747251	0.151421874293582	1.759033369	1.74	330	1.01093871781609	0.0156955450327405	0.799087306074004	logPhase_G3
MSMEG_3276	1.00046929755097	0.00067689442945027	0.908333964	1.3	885	0.698718433846154	-0.517216892405296	0.37851162325373	logPhase_G3
MSMEG_3278	0.918035739304806	-0.123377775764448	1.096684774	1	360	1.096684774	0.133148903735721	0	logPhase_G3
MSMEG_3283	1.04639606123289	0.065429015472259	0.765638159	1.07	1467	0.715549681308411	-0.482876156741876	0.0976107966264223	logPhase_G3
MSMEG_3284	0.767806285079704	-0.381185725095561	1.434651619	1.35	450	1.06270490296296	0.087741037944723	0.432959407276106	logPhase_G3
MSMEG_3287	1.17804364449097	0.236392989528549	0.705392727	0.57	864	1.2375311	0.30746478155749	-0.810966175609983	logPhase_G3
MSMEG_3309	1.0671763825683	0.0937986440408606	0.574971491	0.73	1302	0.787632179452055	-0.344406039783607	-0.454031630894707	logPhase_G3
MSMEG_3357	1.31711977320997	0.397386544044802	1.584367573	1.49	567	1.06333394161074	0.0885947485591559	0.575312330687437	logPhase_G3
MSMEG_3358	1.29914400509542	0.377561356822864	0.914927035	0.74	552	1.23638788513514	0.306131422992783	-0.434402824145775	logPhase_G3
MSMEG_3359	0.865925283858957	-0.207685547136808	2.46933904	3.33	456	0.741543255255255	-0.431397245333346	1.73552217729654	logPhase_G3
MSMEG_3376	1.00191701813205	0.00276302501322899	0.578074461	0.96	915	0.602160896875	-0.731779069515213	-0.0588936890535686	logPhase_G3
MSMEG_3379	1.30625533624135	0.385436930822768	0.964477823	1.13	786	0.853520197345133	-0.228502801898089	0.176322772640463	logPhase_G3
MSMEG_3380	1.02313017527676	0.032989714270341	0.820905091	0.79	390	1.03912036835443	0.055362781065821	-0.340075441597622	logPhase_G3
MSMEG_3382	1.247279946751	0.318785308360564	0.491569582	0.49	351	1.00320322857143	0.00461389623155085	-1.02914634565952	logPhase_G3
MSMEG_3396	1.25788194933305	0.330996533422866	1.106719368	0.91	759	1.21617512967033	0.282350992362543	-0.136061549576028	logPhase_G3
MSMEG_3411	0.988312393892209	-0.0169609621028855	0.766675185	0.73	438	1.05023997945205	0.0707190208505727	-0.454031630894707	logPhase_G3
MSMEG_3430	1.30268065988146	0.381483463898208	0.987255936	0.93	606	1.06156552258065	0.0861934208757089	-0.104697378666693	logPhase_G3
MSMEG_3434	0.780540682606198	-0.357454265932575	1.980889136	2.28	642	0.868811024561404	-0.202885684909047	1.18903382439002	logPhase_G3
MSMEG_3435	1.19588784508923	0.258082094451813	1.504928641	1.22	393	1.23354806639344	0.302813932740902	0.286881147788162	logPhase_G3
MSMEG_3440	0.867283946118767	-0.205423690146817	0.762777061	0.82	1377	0.930215928048781	-0.104362451605951	-0.286304185156641	logPhase_G3
MSMEG_3455	1.11670900225161	0.159253289936434	0.988516731	0.97	366	1.01908941340206	0.0272806369920553	-0.0439433475875971	logPhase_G3
MSMEG_3456	1.4049035855	0.490471125824273	0.570434386	0.55	444	1.03715342909091	0.0526293319671476	-0.862496476250065	logPhase_G3
MSMEG_3459	1.3734919081711	0.457848410904623	0.909189306	1.14	1524	0.797534478947369	-0.326381204183982	0.189033824390017	logPhase_G3
MSMEG_3467	1.33844267717478	0.420555352556152	0.785484251	0.79	411	0.994283862025316	-0.00827030359073513	-0.340075441597622	logPhase_G3
MSMEG_3477	1.31749066684312	0.397792741788986	0.581778691	0.63	663	0.92345823968254	-0.114881373273725	-0.666576266274808	logPhase_G3
MSMEG_3481	0.820234999512325	-0.285890789962095	1.085172615	1.22	999	0.88948575	-0.168956601895219	0.286881147788162	logPhase_G3
MSMEG_3483	1.21712719136222	0.283479939423275	0.629802242	0.7	666	0.899717488571429	-0.15245602880066	-0.514573172829758	logPhase_G3
MSMEG_3489	1.18339640745671	0.242933420487658	0.698444796	0.78	687	0.895442046153846	-0.15932803222614	-0.358453970912476	logPhase_G3
MSMEG_3491	1.08574707113308	0.118688061041885	0.440816686	0.42	582	1.04956353809524	0.0697895066207555	-1.25153876699596	logPhase_G3
MSMEG_3493	0.821199314895375	-0.284195671042233	0.524411348	0.53	342	0.989455373584906	-0.0152934545772964	-0.915935735211525	logPhase_G3
MSMEG_3494	0.766245806447174	-0.384120821724296	0.716007542	0.76	462	0.942115186842105	-0.0860246344903057	-0.395928676331139	logPhase_G3
MSMEG_3495	1.36371546286342	0.447542659656771	0.501091066	0.52	477	0.963636665384615	-0.053438807203251	-0.943416471633633	logPhase_G3
MSMEG_3496	0.837751580201964	-0.255405592183505	0.565496627	0.65	2910	0.869994810769231	-0.200921299098208	-0.62148837674627	logPhase_G3
MSMEG_3499	1.26484824305338	0.338964300233443	1.836491078	2.51	603	0.731669752191235	-0.450735476958326	1.32768736417605	logPhase_G3
MSMEG_3528	1.15321867270769	0.205666101991148	1.752745969	1.12	780	1.56495175803571	0.646118184624114	0.16349873228288	logPhase_G3
MSMEG_3532	0.975860169366693	-0.0352536555148425	0.78720529	0.97	951	0.811551845360825	-0.30124483171519	-0.0439433475875971	logPhase_G3
MSMEG_3534	1.32731522418802	0.408511037148639	0.486034606	0.48	441	1.01257209583333	0.0180246325387507	-1.05889368905357	logPhase_G3
MSMEG_3542	1.12114764459368	0.164976280014041	1.863006893	1.96	372	0.950513720918367	-0.0732206421765959	0.970853654340484	logPhase_G3
MSMEG_3545	0.987634832767767	-0.0179503752807832	2.454790934	1.73	624	1.41895429710983	0.504828122594485	0.790772037862	logPhase_G3
MSMEG_3567	1.03793954253224	0.0537224126465664	1.353179973	1.49	768	0.90817447852349	-0.138958600103694	0.575312330687437	logPhase_G3
MSMEG_3574	0.937179329855041	-0.0936029599826039	0.874775839	1.35	1686	0.647982102962963	-0.625974127955157	0.432959407276106	logPhase_G3
MSMEG_3580	0.777626436567288	-0.362850828546285	2.789400279	1.8	990	1.54966682166667	0.63195806943625	0.84799690655495	logPhase_G3
MSMEG_3612	0.952023011698642	-0.070931649019817	0.715060363	0.65	750	1.10009286615385	0.137625316372202	-0.62148837674627	logPhase_G3
MSMEG_3616	0.992162910295341	-0.0113510684500839	1.281601391	1.28	303	1.00125108671875	0.00180380847957886	0.356143810225275	logPhase_G3
MSMEG_3619	1.31161092708283	0.391339826043471	0.408702642	0.45	672	0.908228093333333	-0.138873431957051	-1.15200309344505	logPhase_G3
MSMEG_3621	1.31794951864402	0.398295111926613	1.389628738	1.1	1374	1.26329885272727	0.337195971148902	0.137503523749935	logPhase_G3
MSMEG_3625	0.906515662365893	-0.141596148472922	0.805029518	0.81	1734	0.993863602469136	-0.00888022453216048	-0.3040061868901	logPhase_G3
MSMEG_3626	1.02627431548909	0.0374164041418893	0.78026451	0.78	330	1.00033911538462	0.000489157148003364	-0.358453970912476	logPhase_G3
MSMEG_3627	0.993211421685181	-0.00982724264181671	0.650166876	0.65	303	1.00025673230769	0.000370338890198574	-0.62148837674627	logPhase_G3
MSMEG_3628	1.2296852134168	0.298289047950497	1.225515227	1.21	408	1.01282250165289	0.0183813622707023	0.27500704749987	logPhase_G3
MSMEG_3629	1.14502224114636	0.195375621798137	1.125564792	1.24	774	0.907713541935484	-0.139691014147369	0.31034012061215	logPhase_G3
MSMEG_3630	0.847851104547172	-0.238117166882267	0.504566325	0.5	408	1.00913265	0.0131158284766248	-1	logPhase_G3
MSMEG_3636	1.28493330942938	0.361693482646924	1.048731035	1.47	1050	0.713422472789116	-0.48717143351105	0.55581615506164	logPhase_G3
MSMEG_3638	1.02761991399703	0.0393067532594811	0.793932841	0.91	1095	0.872453671428571	-0.196849570756841	-0.136061549576028	logPhase_G3
MSMEG_3640	0.709952545251112	-0.494205499874174	1.34882989	1.9	2166	0.709910468421053	-0.494291006762511	0.925999418556223	logPhase_G3
MSMEG_3644	1.11719418770849	0.159879973014463	0.916828385	0.99	588	0.926089277777778	-0.110776814578222	-0.0144995696951151	logPhase_G3
MSMEG_3645	1.32416651002353	0.405084548188101	0.716051488	0.69	495	1.03775577971014	0.05346696695568	-0.535331732996556	logPhase_G3
MSMEG_3647	0.91674385812596	-0.125409399487265	2.023199353	2.25	432	0.899199712444444	-0.153286520688666	1.16992500144231	logPhase_G3
MSMEG_3648	1.16172395986326	0.216267307084769	3.306011623	3.23	396	1.02353301021672	0.0335576318268714	1.6915341649192	logPhase_G3
MSMEG_3650	1.06102047305058	0.0854524942202427	0.699977834	0.69	333	1.01446062898551	0.0207128754745084	-0.535331732996556	logPhase_G3
MSMEG_3651	1.30628600126896	0.385470798446319	1.306510466	1.25	924	1.0452083728	0.0637905867440273	0.321928094887362	logPhase_G3
MSMEG_3654	1.33721232373104	0.419228555987587	0.760948141	0.98	2355	0.776477694897959	-0.364983612544316	-0.0291463456595165	logPhase_G3
MSMEG_3655	1.13710117981718	0.185360631649671	0.465509617	0.57	1926	0.816683538596491	-0.292150946434468	-0.810966175609983	logPhase_G3
MSMEG_3661	1.17627961841064	0.234231050091905	1.074873651	0.95	600	1.13144594842105	0.178167665641037	-0.0740005814437769	logPhase_G3
MSMEG_3662	0.844964132357445	-0.243037992744972	11.24009161	11.66	627	0.963987273584906	-0.0529139945494901	3.54349588342577	logPhase_G3
MSMEG_3670	0.913534785598813	-0.130468430013343	1.076329716	1.14	336	0.944148873684211	-0.0829137327665546	0.189033824390017	logPhase_G3
MSMEG_3672	1.01857268597317	0.0265489355825274	1.420118343	1.41	327	1.00717612978723	0.0103159965038949	0.495695162624069	logPhase_G3
MSMEG_3674	1.15392585882408	0.206550532005052	1.023208314	1.04	411	0.983854148076923	-0.0234836364796068	0.0565835283663675	logPhase_G3
MSMEG_3678	1.03918929383815	0.0554584727285246	0.326802726	0.33	321	0.990311290909091	-0.0140460068067148	-1.59946207041627	logPhase_G3
MSMEG_3680	1.00073760255664	0.00106374328893412	1.276832483	1.28	306	0.99752537734375	-0.0035745504924613	0.356143810225275	logPhase_G3
MSMEG_3681	0.903550225001671	-0.146323297508689	0.524035774	0.49	456	1.06946076326531	0.0968835533950072	-1.02914634565952	logPhase_G3
MSMEG_3683	0.966330437487377	-0.0494114907045931	0.458989306	0.47	564	0.976572991489362	-0.0342002161370231	-1.08926733809709	logPhase_G3
MSMEG_3684	1.37442215999372	0.458825202543111	0.8498446	0.93	861	0.913811397849462	-0.130031657683148	-0.104697378666693	logPhase_G3
MSMEG_3685	1.06805946508792	0.094991972492869	0.961923848	0.91	432	1.05705917362637	0.0800561403041396	-0.136061549576028	logPhase_G3
MSMEG_3686	0.747412654357136	-0.420023104859182	1.035196687	1.36	426	0.761174034558823	-0.393701746165786	0.443606651475615	logPhase_G3
MSMEG_3688	0.982701966903153	-0.0251741514292071	1.210604899	0.54	312	2.24186092407407	1.16469678199165	-0.888968687611256	logPhase_G3
MSMEG_3694	1.08926541752669	0.123355533387933	0.595704967	0.88	1500	0.6769374625	-0.562905535398028	-0.184424571137427	logPhase_G3
MSMEG_3710	1.21387554700524	0.279620516385892	0.797788985	0.89	579	0.896392117977528	-0.157798131675744	-0.168122758808327	logPhase_G3
MSMEG_3713	1.25574810441892	0.328547097229546	0.748045731	0.73	447	1.02472017945205	0.0352300064814738	-0.454031630894707	logPhase_G3
MSMEG_3742	1.38303043801276	0.46783290796118	0.706414241	0.74	903	0.954613839189189	-0.0670108433653689	-0.434402824145775	logPhase_G3
MSMEG_3745	1.14483934820669	0.195145163556587	0.840627108	0.83	621	1.01280374457831	0.0183546438782759	-0.2688167584278	logPhase_G3
MSMEG_3753	0.947097080386329	-0.0784157809006492	1.243935813	0.85	1029	1.46345389764706	0.549377298063992	-0.234465253637023	logPhase_G3
MSMEG_3766	1.14201291278231	0.191578963399249	1.27264243	1.22	537	1.04314953278689	0.0609459792835341	0.286881147788162	logPhase_G3
MSMEG_3767	0.90171072014288	-0.149263421442685	1.102900629	1.08	2994	1.02120428611111	0.0302714980263612	0.111031312388744	logPhase_G3
MSMEG_3768	0.734556766273269	-0.445054108862253	0.462217566	0.62	1773	0.745512203225806	-0.423696126833023	-0.689659879387849	logPhase_G3
MSMEG_3769	0.823106193530177	-0.280849522082469	1.646264743	2.09	1410	0.787686479904306	-0.344306581819662	1.06350294230616	logPhase_G3
MSMEG_3770	1.10913515775691	0.149435181139337	1.955166177	1.92	1200	1.0183157171875	0.0261849219290084	0.941106310946431	logPhase_G3
MSMEG_3771	1.14143507999046	0.190848807491433	2.190820462	2.09	477	1.04823945550239	0.0679683178342717	1.06350294230616	logPhase_G3
MSMEG_3774	1.2592475925401	0.332561972819582	0.874471673	0.82	882	1.0664288695122	0.0927877415581989	-0.286304185156641	logPhase_G3
MSMEG_3775	0.80194840279491	-0.318418677941023	0.928045536	0.79	1197	1.17474118481013	0.232342941879543	-0.340075441597622	logPhase_G3
MSMEG_3777	1.2482444823929	0.319900529546435	0.653984557	0.79	2499	0.827828553164557	-0.272596084542783	-0.340075441597622	logPhase_G3
MSMEG_3782	0.836802402723028	-0.257041100865103	2.2369653	2.18	408	1.02613087155963	0.037214742357639	1.1243281350022	logPhase_G3
MSMEG_3784	1.10779224817286	0.147687348324381	0.822706705	0.87	756	0.945639890804598	-0.0806371995452409	-0.200912693925996	logPhase_G3
MSMEG_3786	1.13487948100011	0.182539098048909	0.692480813	1.08	1275	0.641185937962963	-0.641185309216422	0.111031312388744	logPhase_G3
MSMEG_3787	1.26175247351822	0.335428914874078	0.727819695	0.86	1602	0.846301970930233	-0.240755568384561	-0.217591435072627	logPhase_G3
MSMEG_3791	0.932137237825439	-0.101385717524608	1.410247801	1.46	390	0.965923151369863	-0.0500196817557578	0.545968369105292	logPhase_G3
MSMEG_3795	1.07309601571461	0.101779167611673	1.168224299	1.14	360	1.02475815701754	0.0352834737901323	0.189033824390017	logPhase_G3
MSMEG_3796	1.35770371027967	0.441168676675191	0.902338604	0.77	3270	1.17186831688312	0.228810462888774	-0.377069649079823	logPhase_G3
MSMEG_3811	1.07141559594382	0.0995182017554476	0.907633195	0.88	444	1.03140135795455	0.0446058501194194	-0.184424571137427	logPhase_G3
MSMEG_3812	1.07526375703831	0.104690589393689	0.600198065	0.71	852	0.845349387323944	-0.242380356829743	-0.494109070270043	logPhase_G3
MSMEG_3816	0.758539544452977	-0.398703701364179	0.465599926	0.68	2160	0.684705773529412	-0.546443917411113	-0.556393348524385	logPhase_G3
MSMEG_3819	0.890402852830454	-0.167469879838043	0.493019663	0.49	582	1.00616257755102	0.00886343722704413	-1.02914634565952	logPhase_G3
MSMEG_3831	1.06273761771065	0.0877854497825366	1.13004383	1.03	1203	1.09712993203883	0.133734392840234	0.0426443374084937	logPhase_G3
MSMEG_3855	0.9291520876416	-0.10601333237217	1.580414897	1.58	735	1.00026259303797	0.00037879194177106	0.659924558402378	logPhase_G3
MSMEG_3857	0.879645904408351	-0.185005201546862	0.470470157	0.46	354	1.02276121086957	0.0324693512345454	-1.12029423371771	logPhase_G3
MSMEG_3858	1.074359258659	0.103476501719885	1.271887056	1.28	354	0.9936617625	-0.00917324572188599	0.356143810225275	logPhase_G3
MSMEG_3859	0.916279277840479	-0.126140702519025	1.403752699	1.44	798	0.974828263194444	-0.0367800151644737	0.526068811667588	logPhase_G3
MSMEG_3862	1.05519820637351	0.0775140174103584	2.306982467	1.49	507	1.54831038053691	0.630694708934555	0.575312330687437	logPhase_G3
MSMEG_3872	1.21307813562908	0.27867247894492	0.713131121	1.04	627	0.685703000961538	-0.544344258752047	0.0565835283663675	logPhase_G3
MSMEG_3877	1.0661312835986	0.0923851027637484	0.816399523	0.83	756	0.98361388313253	-0.023835997016093	-0.2688167584278	logPhase_G3
MSMEG_3878	1.17562778179614	0.233431357489036	1.043369388	1.17	1185	0.891768707692308	-0.165258518748882	0.22650852980868	logPhase_G3
MSMEG_3880	1.1495555807688	0.201076221742034	0.521131898	0.53	420	0.983267732075472	-0.0243437961786974	-0.915935735211525	logPhase_G3
MSMEG_3882	1.26475653619563	0.338859694936968	0.646461164	0.67	405	0.964867408955224	-0.0515973924916072	-0.577766999316952	logPhase_G3
MSMEG_3885	1.0382684120631	0.0541794559251013	0.655313107	1.05	2490	0.624107720952381	-0.680133035236888	0.070389327891398	logPhase_G3
MSMEG_3888	1.34132105493804	0.423654598114325	0.716519354	0.69	957	1.03843384637681	0.0544093119514178	-0.535331732996556	logPhase_G3
MSMEG_3890	0.738879474226487	-0.436589043258503	0.378088511	0.52	1359	0.727093290384615	-0.459787612529897	-0.943416471633633	logPhase_G3
MSMEG_3895	1.22719387235737	0.295363184285213	0.838949635	0.89	843	0.942640039325843	-0.0852211327044546	-0.168122758808327	logPhase_G3
MSMEG_3902	0.818576616666947	-0.288810639321201	0.753437559	1.02	1842	0.738664273529412	-0.437009293394762	0.0285691521967709	logPhase_G3
MSMEG_3906	1.00301207365471	0.00433897234783995	0.667185589	0.69	849	0.966935636231884	-0.048508234533243	-0.535331732996556	logPhase_G3
MSMEG_3916	1.0648622627188	0.0906668335088772	0.887219602	0.9	318	0.985799557777778	-0.0206337610601523	-0.15200309344505	logPhase_G3
MSMEG_3918	0.869238290330797	-0.202176367614329	0.522843922	0.48	516	1.08925817083333	0.123345935356838	-1.05889368905357	logPhase_G3
MSMEG_3950	1.06762214247395	0.0944011323854046	1.363866627	1.6	885	0.852416641875	-0.230369335511274	0.678071905112638	logPhase_G3
MSMEG_3961	0.815369012604011	-0.29447496539964	0.520277828	0.79	594	0.658579529113924	-0.602570426113556	-0.340075441597622	logPhase_G3
MSMEG_3980	1.27972939168388	0.355838773858221	0.780183343	0.9	645	0.866870381111111	-0.206111804448494	-0.15200309344505	logPhase_G3
MSMEG_4024	0.866892091922448	-0.206075672532689	0.546040298	0.46	1338	1.18704412608696	0.247373565395644	-1.12029423371771	logPhase_G3
MSMEG_4029	0.95716550665345	-0.0631596874349592	0.77952449	0.66	606	1.18109771212121	0.240128323720149	-0.599462070416271	logPhase_G3
MSMEG_4042	1.37171697156786	0.455982838771944	0.913979314	1.06	759	0.862244635849057	-0.213830846391766	0.0840642647884746	logPhase_G3
MSMEG_4057	0.971328057822947	-0.0419694589124245	0.48245473	0.42	627	1.14870173809524	0.200004248958651	-1.25153876699596	logPhase_G3
MSMEG_4082	1.23921651710417	0.309428278569901	0.948670168	1.09	1347	0.870339603669725	-0.200349649178448	0.124328135002202	logPhase_G3
MSMEG_4085	1.27441390531151	0.349833913512668	1.034215289	1	1284	1.034215289	0.0485365377249281	0	logPhase_G3
MSMEG_4086	1.11813812948406	0.161098422896823	0.85732832	0.83	582	1.03292568674699	0.0467364640595741	-0.2688167584278	logPhase_G3
MSMEG_4087	1.29575236635315	0.373790028430574	1.475942143	1.16	1419	1.27236391637931	0.347511363441821	0.214124805352847	logPhase_G3
MSMEG_4088	1.01712996675161	0.0245040355456486	0.759109312	0.76	309	0.998828042105263	-0.0016917693778554	-0.395928676331139	logPhase_G3
MSMEG_4106	1.02024653044965	0.0289178044341904	1.994946136	1.97	309	1.01266301319797	0.0181541641971685	0.978195629681652	logPhase_G3
MSMEG_4119	1.37115602725545	0.455392748316166	1.891729987	0.93	789	2.0341182655914	1.0244035613105	-0.104697378666693	logPhase_G3
MSMEG_4120	1.13843711952519	0.18705460780789	0.637592451	0.66	1230	0.966049168181818	-0.049831476336773	-0.599462070416271	logPhase_G3
MSMEG_4121	0.759471928201275	-0.396931454443438	0.318476409	0.34	741	0.936695320588235	-0.0943482369245041	-1.55639334852439	logPhase_G3
MSMEG_4128	0.828248383649426	-0.271864612039247	0.337182837	0.34	837	0.991714226470588	-0.012003643075738	-1.55639334852439	logPhase_G3
MSMEG_4132	1.05265000224627	0.0740258314646832	0.630305068	0.67	390	0.940753832835821	-0.0881108327287083	-0.577766999316952	logPhase_G3
MSMEG_4142	1.28630006474601	0.363227230087295	0.411799426	0.43	627	0.95767308372093	-0.0623948407904902	-1.21759143507263	logPhase_G3
MSMEG_4175	1.03388102200323	0.0480701712987488	2.445397761	2.42	318	1.01049494256198	0.0150621011743483	1.27500704749987	logPhase_G3
MSMEG_4180	1.01302287653103	0.018666754084968	0.469924812	0.47	867	0.999840025531915	-0.000230812834347595	-1.08926733809709	logPhase_G3
MSMEG_4183	0.926242393463203	-0.1105383051968	1.824595548	1.17	678	1.55948337435897	0.641068172232607	0.22650852980868	logPhase_G3
MSMEG_4191	1.24034413484715	0.310740453480147	0.856443719	1.12	849	0.764681891964286	-0.387068384115418	0.16349873228288	logPhase_G3
MSMEG_4192	0.985042409225706	-0.0217422563462467	0.877398222	0.78	588	1.12486951538462	0.169757658841818	-0.358453970912476	logPhase_G3
MSMEG_4196	1.02572650421271	0.0366461075387255	0.56757984	0.61	1041	0.930458754098361	-0.103985895786841	-0.713118852211838	logPhase_G3
MSMEG_4199	0.955165216750509	-0.0661777944396291	2.520592339	2.57	522	0.980775229182879	-0.0280055526310016	1.36176835941915	logPhase_G3
MSMEG_4200	1.26814202541879	0.342716328989232	0.984219678	0.96	1335	1.02522883125	0.0359459554515836	-0.0588936890535686	logPhase_G3
MSMEG_4214	1.14997979817613	0.201608517406942	1.428571429	1.25	723	1.1428571432	0.192645078375205	0.321928094887362	logPhase_G3
MSMEG_4216	1.17289774870827	0.230077247073601	0.852880197	0.77	510	1.10763661948052	0.147484656424577	-0.377069649079823	logPhase_G3
MSMEG_4217	1.18200911448943	0.24124116020073	0.974294854	1	819	0.974294854	-0.0375696490383036	0	logPhase_G3
MSMEG_4219	0.895146023177011	-0.15980504968412	1.997602877	1.86	645	1.07398004139785	0.102967182854149	0.895302621333307	logPhase_G3
